timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1753970810548,355,Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-23,,true,,3668,634,12,41,null,0,2073,0
1753970812620,355,Click on Category-28,200,,2_ View Details - Ultimate Thread Group 2-23,text,true,,3668,634,12,41,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=REPTILES,355,0,0
1753970810035,1928,Get Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-60,,true,,23028,1638,26,41,null,0,1076,832
1753970810037,1129,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-60,text,true,,1452,508,23,35,https://petstore.octoperf.com/,1129,0,832
1753970812239,330,Get Home Page-7,200,,1_ Search - Ultimate Thread Group 1-60,text,true,,4986,578,25,40,https://petstore.octoperf.com/actions/Catalog.action,329,0,0
1753970812569,469,Get Home Page-9,200,,1_ Search - Ultimate Thread Group 1-60,text,true,,16590,552,26,41,https://petstore.octoperf.com/images/logo-topbar.svg,358,0,0
1753970810025,1949,Get Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-58,,true,,23028,1638,26,41,null,0,1094,835
1753970810034,1133,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-58,text,true,,1452,508,23,35,https://petstore.octoperf.com/,1133,0,835
1753970812250,325,Get Home Page-7,200,,1_ Search - Ultimate Thread Group 1-58,text,true,,4986,578,25,40,https://petstore.octoperf.com/actions/Catalog.action,325,0,0
1753970812576,491,Get Home Page-9,200,,1_ Search - Ultimate Thread Group 1-58,text,true,,16590,552,26,41,https://petstore.octoperf.com/images/logo-topbar.svg,357,0,0
1753970810670,378,Click on ProductID,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-25,,true,,4767,662,12,42,null,0,2084,0
1753970812752,378,Click on ProductID-29,200,,2_ View Details - Ultimate Thread Group 2-25,text,true,,4767,662,12,42,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-RT-02,377,0,0
1753970810049,2029,Get Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-59,,true,,23028,1638,27,42,null,0,1062,898
1753970810052,1213,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-59,text,true,,1452,508,23,36,https://petstore.octoperf.com/,1213,0,898
1753970812322,341,Get Home Page-7,200,,1_ Search - Ultimate Thread Group 1-59,text,true,,4986,578,26,41,https://petstore.octoperf.com/actions/Catalog.action,341,0,0
1753970812664,475,Get Home Page-9,200,,1_ Search - Ultimate Thread Group 1-59,text,true,,16590,552,27,42,https://petstore.octoperf.com/images/logo-topbar.svg,353,0,0
1753970810953,1195,Get Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-30,,true,,4973,578,12,42,null,0,1019,835
1753970811971,1195,Get Home Page-26,200,,2_ View Details - Ultimate Thread Group 2-30,text,true,,4973,578,12,42,https://petstore.octoperf.com/actions/Catalog.action,1193,0,835
1753970810173,1879,Get Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-41,,true,,23706,1532,27,42,null,0,1142,836
1753970810175,1142,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-41,text,true,,1452,455,23,36,https://petstore.octoperf.com/,1142,0,836
1753970812454,362,Get Home Page-7,200,,1_ Search - Ultimate Thread Group 1-41,text,true,,5664,525,26,41,https://petstore.octoperf.com/actions/Catalog.action,360,0,0
1753970812818,375,Get Home Page-9,200,,1_ Search - Ultimate Thread Group 1-41,text,true,,16590,552,27,42,https://petstore.octoperf.com/images/logo-topbar.svg,374,0,0
1753970810148,2057,Get Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-61,,true,,23032,1638,27,43,null,0,1127,839
1753970810150,1161,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-61,text,true,,1452,508,23,36,https://petstore.octoperf.com/,1161,0,839
1753970812432,374,Get Home Page-7,200,,1_ Search - Ultimate Thread Group 1-61,text,true,,4990,578,26,41,https://petstore.octoperf.com/actions/Catalog.action,374,0,0
1753970812809,522,Get Home Page-9,200,,1_ Search - Ultimate Thread Group 1-61,text,true,,16590,552,27,43,https://petstore.octoperf.com/images/logo-topbar.svg,366,0,0
1753970810286,2031,Get Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-57,,true,,23029,1638,27,43,null,0,1107,820
1753970810288,1140,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-57,text,true,,1452,508,23,36,https://petstore.octoperf.com/,1139,0,820
1753970812532,370,Get Home Page-7,200,,1_ Search - Ultimate Thread Group 1-57,text,true,,4987,578,26,41,https://petstore.octoperf.com/actions/Catalog.action,369,0,0
1753970812903,521,Get Home Page-9,200,,1_ Search - Ultimate Thread Group 1-57,text,true,,16590,552,27,43,https://petstore.octoperf.com/images/logo-topbar.svg,370,0,0
1753970811235,1278,Get Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-20,,true,,5664,525,13,43,null,0,1051,853
1753970812285,1278,Get Home Page-26,200,,2_ View Details - Ultimate Thread Group 2-20,text,true,,5664,525,13,43,https://petstore.octoperf.com/actions/Catalog.action,1278,0,853
1753970811053,458,Click On Sign in,200,"Number of samples in transaction : 1, number of failing samples : 0",3_ Add to Cart - Ultimate Thread Group 3-7,,true,,4097,612,3,43,null,0,2095,0
1753970813148,458,Click On Sign in-37,200,,3_ Add to Cart - Ultimate Thread Group 3-7,text,true,,4097,612,3,43,https://petstore.octoperf.com/actions/Account.action?signonForm=,457,0,0
1753970808868,460,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-50,,true,,3441,967,28,44,null,0,4289,0
1753970813156,460,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-50,text,true,,3441,967,28,44,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,460,0,0
1753970810662,1981,Get Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-40,,true,,23706,1532,28,44,null,0,1055,773
1753970810664,1072,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-40,text,true,,1452,455,24,38,https://petstore.octoperf.com/,1071,0,773
1753970812787,354,Get Home Page-7,200,,1_ Search - Ultimate Thread Group 1-40,text,true,,5664,525,27,42,https://petstore.octoperf.com/actions/Catalog.action,353,0,0
1753970813143,555,Get Home Page-9,200,,1_ Search - Ultimate Thread Group 1-40,text,true,,16590,552,28,44,https://petstore.octoperf.com/images/logo-topbar.svg,426,0,0
1753970811203,424,Click on ItemID,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-27,,true,,3807,656,13,44,null,0,2102,0
1753970813304,424,Click on ItemID-30,200,,2_ View Details - Ultimate Thread Group 2-27,text,true,,3807,656,13,44,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-15,424,0,0
1753970810695,2074,Get Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-56,,true,,23028,1638,28,44,null,0,1092,776
1753970810696,1080,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-56,text,true,,1452,508,24,38,https://petstore.octoperf.com/,1080,0,776
1753970812865,375,Get Home Page-7,200,,1_ Search - Ultimate Thread Group 1-56,text,true,,4986,578,27,43,https://petstore.octoperf.com/actions/Catalog.action,374,0,0
1753970813241,619,Get Home Page-9,200,,1_ Search - Ultimate Thread Group 1-56,text,true,,16590,552,28,44,https://petstore.octoperf.com/images/logo-topbar.svg,457,0,0
1753970810849,2053,Get Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-55,,true,,23028,1638,28,44,null,0,1054,764
1753970810851,1070,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-55,text,true,,1452,508,24,38,https://petstore.octoperf.com/,1070,0,764
1753970812972,456,Get Home Page-7,200,,1_ Search - Ultimate Thread Group 1-55,text,true,,4986,578,27,43,https://petstore.octoperf.com/actions/Catalog.action,456,0,0
1753970813429,527,Get Home Page-9,200,,1_ Search - Ultimate Thread Group 1-55,text,true,,16590,552,28,44,https://petstore.octoperf.com/images/logo-topbar.svg,373,0,0
1753970811482,421,Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-22,,true,,3662,630,13,44,null,0,2057,0
1753970813538,421,Click on Category-28,200,,2_ View Details - Ultimate Thread Group 2-22,text,true,,3662,630,13,44,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=CATS,421,0,0
1753970809350,389,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-49,,true,,3441,967,28,44,null,0,4294,0
1753970813644,389,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-49,text,true,,3441,967,28,44,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,389,0,0
1753970811153,2020,Get Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-39,,true,,23706,1532,29,46,null,0,1137,767
1753970811156,1073,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-39,text,true,,1452,455,25,39,https://petstore.octoperf.com/,1073,0,767
1753970813360,400,Get Home Page-7,200,,1_ Search - Ultimate Thread Group 1-39,text,true,,5664,525,28,44,https://petstore.octoperf.com/actions/Catalog.action,400,0,0
1753970813762,547,Get Home Page-9,200,,1_ Search - Ultimate Thread Group 1-39,text,true,,16590,552,29,46,https://petstore.octoperf.com/images/logo-topbar.svg,407,0,0
1753970811996,1394,Get Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-29,,true,,4973,578,14,46,null,0,1050,967
1753970813045,1394,Get Home Page-26,200,,2_ View Details - Ultimate Thread Group 2-29,text,true,,4973,578,14,46,https://petstore.octoperf.com/actions/Catalog.action,1393,0,967
1753970811992,407,Click on ProductID,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-24,,true,,3817,662,14,46,null,0,2052,0
1753970814044,407,Click on ProductID-29,200,,2_ View Details - Ultimate Thread Group 2-24,text,true,,3817,662,14,46,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-PO-02,406,0,0
1753970809840,455,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-48,,true,,3445,971,29,46,null,0,4289,0
1753970814129,455,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-48,text,true,,3445,971,29,46,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,455,0,0
1753970811440,2037,Get Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-54,,true,,23028,1638,30,47,null,0,1128,768
1753970811442,1092,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-54,text,true,,1452,508,25,40,https://petstore.octoperf.com/,1092,0,768
1753970813658,407,Get Home Page-7,200,,1_ Search - Ultimate Thread Group 1-54,text,true,,4986,578,28,44,https://petstore.octoperf.com/actions/Catalog.action,407,0,0
1753970814066,538,Get Home Page-9,200,,1_ Search - Ultimate Thread Group 1-54,text,true,,16590,552,30,47,https://petstore.octoperf.com/images/logo-topbar.svg,435,0,0
1753970812234,1411,Get Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-19,,true,,5664,525,14,47,null,0,1022,951
1753970813255,1411,Get Home Page-26,200,,2_ View Details - Ultimate Thread Group 2-19,text,true,,5664,525,14,47,https://petstore.octoperf.com/actions/Catalog.action,1410,0,951
1753970811647,1973,Get Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-38,,true,,23706,1532,30,47,null,0,1060,762
1753970811649,1112,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-38,text,true,,1452,455,26,41,https://petstore.octoperf.com/,1112,0,762
1753970813817,400,Get Home Page-7,200,,1_ Search - Ultimate Thread Group 1-38,text,true,,5664,525,29,45,https://petstore.octoperf.com/actions/Catalog.action,399,0,0
1753970814218,461,Get Home Page-9,200,,1_ Search - Ultimate Thread Group 1-38,text,true,,16590,552,30,47,https://petstore.octoperf.com/images/logo-topbar.svg,457,0,0
1753970812316,500,Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-21,,true,,3668,634,14,47,null,0,2073,0
1753970814388,500,Click on Category-28,200,,2_ View Details - Ultimate Thread Group 2-21,text,true,,3668,634,14,47,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=REPTILES,500,0,0
1753970810129,510,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-47,,true,,3442,968,30,47,null,0,4288,0
1753970814416,510,Type and Search-22,200,,1_ Search - Ultimate Thread Group 1-47,text,true,,3442,968,30,47,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=89BCDD5E8DF15351B7C17616FEC2CB7E,510,0,0
1753970812367,506,Click on ItemID,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-26,,true,,3818,656,14,47,null,0,2082,0
1753970814448,506,Click on ItemID-30,200,,2_ View Details - Ultimate Thread Group 2-26,text,true,,3818,656,14,47,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-10,506,0,0
1753970809866,1162,Enter Credentials and Login,200,"Number of samples in transaction : 2, number of failing samples : 0",3_ Add to Cart - Ultimate Thread Group 3-8,,true,,10518,2268,3,48,null,0,4089,0
1753970811915,643,Enter Credentials and Login-47,200,,3_ Add to Cart - Ultimate Thread Group 3-8,text,true,,5374,1656,3,40,https://petstore.octoperf.com/actions/Catalog.action,309,0,0
1753970811915,309,Enter Credentials and Login-47-0,302,,3_ Add to Cart - Ultimate Thread Group 3-8,,true,,230,956,3,40,https://petstore.octoperf.com/actions/Account.action,309,0,0
1753970812226,332,Enter Credentials and Login-47-1,200,,3_ Add to Cart - Ultimate Thread Group 3-8,text,true,,5144,700,3,40,https://petstore.octoperf.com/actions/Catalog.action,331,0,0
1753970814597,519,Enter Credentials and Login-48,200,,3_ Add to Cart - Ultimate Thread Group 3-8,text,true,,5144,612,3,48,https://petstore.octoperf.com/actions/Catalog.action,518,0,0
1753970811833,2183,Get Home Page,200,"Number of samples in transaction : 3, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-53,,true,,23032,1638,31,48,null,0,1138,782
1753970811837,1130,Get Home Page-4,200,,1_ Search - Ultimate Thread Group 1-53,text,true,,1452,508,26,41,https://petstore.octoperf.com/,1130,0,782
1753970814099,449,Get Home Page-7,200,,1_ Search - Ultimate Thread Group 1-53,text,true,,4990,578,29,46,https://petstore.octoperf.com/actions/Catalog.action,448,0,0
1753970814549,604,Get Home Page-9,200,,1_ Search - Ultimate Thread Group 1-53,text,true,,16590,552,31,48,https://petstore.octoperf.com/images/logo-topbar.svg,512,0,0
1753970811580,1650,Get Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",3_ Add to Cart - Ultimate Thread Group 3-6,,true,,5664,525,3,49,null,0,2049,1094
1753970813628,1650,Get Home Page-31,200,,3_ Add to Cart - Ultimate Thread Group 3-6,text,true,,5664,525,3,49,https://petstore.octoperf.com/actions/Catalog.action,1649,0,1094
1753970812976,540,Click on ProductID,200,"Number of samples in transaction : 1, number of failing samples : 0",2_ View Details - Ultimate Thread Group 2-23,,true,,4135,662,15,50,null,0,2019,0
1753970814994,540,Click on ProductID-29,200,,2_ View Details - Ultimate Thread Group 2-23,text,true,,4135,662,15,50,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-SN-01,539,0,0
1753970810870,484,Type and Search,200,"Number of samples in transaction : 1, number of failing samples : 0",1_ Search - Ultimate Thread Group 1-46,,true,,4081,967,32,51,null,0,4246,0
